accx_avg,accy_avg,accz_avg,gyrox_avg,gyroy_avg,gyroz_avg,magx_avg,magy_avg,magz_avg,accx_std,accy_std,accz_std,gyrox_std,gyroy_std,gyroz_std,magx_std,magy_std,magz_std,accx_max,accy_max,accz_max,gyrox_max,gyroy_max,gyroz_max,magx_max,magy_max,magz_max,accx_min,accy_min,accz_min,gyrox_min,gyroy_min,gyroz_min,magx_min,magy_min,magz_min,class
0.550074,0.718972,-0.412351,-1.13234,-0.726935,-0.356905,22.0979,41.3338,-56.2169,0.00644728,0.00976085,0.0118027,1.67191,1.36424,0.971551,0.286265,0.583449,0.4251,0.562744,0.737213,0.433258,4.36082,3.15201,2.80107,22.5957,42.2683,56.9132,0.539825,0.703705,0.395203,0.0666802,0.032988,0.0339284,21.5434,40.1637,55.247,standing
0.533399,0.740341,-0.401665,5.0579,0.638065,-2.1016,21.7799,41.511,-55.9822,0.0130889,0.00805791,0.0170097,5.86989,3.55096,3.32237,0.604279,0.992303,0.404027,0.550262,0.759399,0.444855,21.0142,12.808,17.0111,23.0342,44.373,57.1763,0.503296,0.714996,0.381165,0.31832,0.050488,0.0864284,20.1988,40.0468,55.247,standing
0.447085,0.735255,-0.494639,-4.38785,-6.38579,-9.01093,18.8603,46.7549,-58.8779,0.146579,0.0982438,0.0798745,22.6432,21.4492,23.4738,1.57796,1.54031,1.32982,0.876434,0.981415,0.701233,72.2084,62.2845,81.7261,21.0172,49.6931,61.6779,0.187592,0.460205,0.332764,1.45582,0.0895121,0.281072,15.551,43.7884,56.9132,standing
0.334499,0.853371,-0.389045,1.4773,0.836406,1.93823,19.2155,45.3066,-57.6723,0.0532058,0.0241753,0.0232771,16.0969,20.8502,11.0952,1.93366,1.87343,0.562337,0.506134,0.902863,0.431305,42.0142,55.7005,23.4139,22.8004,48.3484,58.8132,0.252899,0.798645,0.340057,0.96582,0.242988,0.418929,15.6387,41.6837,56.7963,standing
0.382646,0.802172,-0.448744,-5.09475,-7.67496,7.52551,18.1482,46.6096,-58.0904,0.0320891,0.0177965,0.0321513,12.2366,11.2875,7.18738,2.8252,2.73545,0.646156,0.437469,0.832031,0.512115,25.7108,33.1295,16.4839,23.7065,50.0438,59.5148,0.26944,0.763397,0.389984,0.801681,0.067988,0.158572,14.3525,41.1283,56.6793,standing
0.42526,0.809727,-0.397197,-0.668311,-0.393901,-0.926988,22.1457,42.5438,-57.6528,0.0271812,0.0200408,0.0295455,11.0278,10.2156,9.91534,1.39032,1.4439,0.540407,0.482452,0.859467,0.446014,24.2583,21.107,22.8714,23.9696,45.1038,58.5794,0.329224,0.771484,0.341431,0.0558196,0.562012,0.0535717,19.848,40.6022,56.2993,standing
0.826313,-0.0482196,-0.526148,78.2472,-6.27494,-65.3641,36.9173,41.6067,-71.3472,0.239372,0.267406,0.151798,94.1937,50.2659,57.924,11.6525,23.1015,12.3632,1.3237,0.88147,0.822052,347.792,137.272,167.179,47.7053,71.2365,88.0152,0.294983,0.00671387,0.084259,5.29918,0.697988,2.88643,13.6217,1.98772,55.4516,walking
0.766862,0.247829,-0.568732,38.9496,3.22597,-66.6284,-18.5742,58.2826,-111.978,0.206465,0.234445,0.145928,64.8093,40.672,56.112,14.1099,9.19374,9.05751,1.1485,0.744812,0.860596,173.807,116.706,227.851,35.6329,70.7103,122.596,0.329315,0.0171204,0.228088,2.53418,0.732988,0.788572,2.07542,43.0576,84.4782,walking
0.49963,0.474844,-0.689047,0.0136709,-11.6745,18.5457,-35.8596,54.1566,-108.232,0.226456,0.236631,0.160463,69.4337,50.6779,36.7283,2.22572,3.64673,6.47312,0.919891,1.22369,1.03769,135.377,160.911,116.601,38.7606,61.4733,116.574,0.0866089,0.0879517,0.391693,3.07668,1.92299,0.873928,30.9559,46.8284,95.2645,walking
0.579299,0.383365,-0.682902,-23.9348,-20.9469,8.83534,-27.4525,52.9351,-109.398,0.246674,0.24497,0.178256,69.5576,65.3068,38.3333,3.06106,7.12602,9.16719,1.06421,0.886536,1.02924,144.617,146.088,102.986,31.3943,62.9933,122.362,0.0568237,0.0629883,0.179901,5.48082,1.62951,1.15393,21.0465,40.076,92.8091,walking
0.359564,0.492425,-0.75727,-41.1882,-73.0921,90.8239,4.50427,59.6884,-78.9269,0.199706,0.228614,0.178572,48.6685,62.1025,51.2895,24.4932,10.4717,6.43211,0.710968,0.999542,1.24344,125.741,216.425,226.046,40.456,70.0088,90.7629,0.0123901,0.00100708,0.445068,0.28332,4.84951,15.5739,0.496931,36.159,65.9749,walking
0.324108,0.580594,-0.697127,-27.1866,-10.6399,33.7559,44.2357,19.3077,-84.6217,0.182725,0.18341,0.201749,57.4929,44.4566,24.7016,1.52287,8.95153,2.14264,0.710907,1.16309,1.237,140.493,90.2495,90.929,46.1853,35.8375,88.4829,0.0725403,0.220886,0.321075,4.79168,3.20049,1.78393,40.7775,4.85238,80.6489,walking
0.715669,0.448958,-0.500419,-8.50883,7.69424,17.4417,35.461,-9.80663,-92.1784,0.275321,0.175361,0.15932,56.6674,57.3756,52.8989,4.86695,5.28757,5.79521,1.23697,0.869232,0.781891,185.532,126.3,128.974,43.5545,17.9772,100.877,0.0491028,0.0505981,0.143188,2.38332,0.754512,2.62393,28.0327,1.05232,83.8351,walking
0.643175,0.649669,-0.390448,2.5029,-0.312236,-3.21047,5.8737,53.2123,-57.5394,0.0449683,0.03575,0.0246985,12.3317,8.29647,5.87964,0.536924,0.801572,0.625452,0.759552,0.698608,0.439331,27.2617,19.178,13.7561,6.81087,54.9547,58.6086,0.568268,0.558563,0.346069,1.64168,0.382988,0.156428,4.94008,51.0669,55.7147,standing
0.622768,0.65736,-0.415883,3.54229,0.812005,0.891429,4.75937,54.4834,-58.6777,0.0269431,0.0266463,0.0180296,9.7591,4.78282,3.73096,0.381566,0.445397,0.566802,0.710083,0.700989,0.448059,23.1492,14.418,10.5339,5.75855,55.3639,59.7486,0.58783,0.57309,0.373505,0.27668,0.067988,0.0339284,4.09237,53.5224,57.7317,standing
0.632317,0.638083,-0.422973,1.13578,-0.578979,0.208399,4.8453,55.0911,-59.6184,0.0325245,0.0288894,0.0199098,10.6248,6.50194,5.00626,0.361323,0.426566,0.58281,0.726135,0.700562,0.462585,25.1967,20.442,10.3239,5.64163,56.007,60.6255,0.57196,0.577484,0.357513,0.82582,0.387012,0.103928,4.15083,54.1947,58.4332,standing
0.633157,0.652165,-0.397511,-9.41249,-8.83314,2.35399,7.12267,52.7358,-57.8318,0.0943083,0.104833,0.105597,39.8945,30.025,18.3164,1.66713,2.35209,2.28321,0.851135,0.821259,0.740448,136.976,94.6945,69.0911,9.93861,55.9193,60.2455,0.390991,0.319275,0.190308,0.13668,1.36299,0.436428,4.85238,47.9392,53.727,standing
0.579477,0.702892,-0.392487,-1.94793,-3.23049,-2.28615,9.25832,50.0846,-55.3701,0.0546318,0.046501,0.044525,16.1513,13.1892,6.79965,0.725755,1.18199,0.903292,0.73349,0.796539,0.482361,42.3183,29.017,18.2186,10.6109,51.71,57.0886,0.48703,0.596313,0.313965,0.87832,0.487988,0.401428,7.95089,46.0976,53.727,standing
0.534682,0.728122,-0.40034,-29.1413,-44.9728,31.6346,12.2328,46.1118,-55.7944,0.151762,0.168375,0.124225,72.438,104.304,64.1341,7.78575,7.42213,3.74502,0.846191,1.18002,0.927185,286.373,347.92,206.149,34.7267,50.3362,68.0503,0.0545959,0.102417,0.254456,0.28332,0.067988,0.768929,7.92166,20.1111,53.4639,standing
0.886883,0.109489,-0.384114,3.05125,0.958393,7.48309,30.575,-10.9617,-63.7932,0.244458,0.268863,0.19566,81.9713,57.6666,47.5923,3.24798,4.86842,3.3171,1.52133,0.709595,0.757294,177.569,153.946,118.929,35.0775,19.0588,70.2426,0.495178,0.0195618,0.0351563,9.48168,2.90701,1.05107,24.1742,2.60158,57.6147,running
0.598508,0.437881,-0.602475,-93.8166,-133.518,90.7677,-3.02498,49.585,-90.4661,0.419603,0.327316,0.249029,83.3947,121.343,63.3199,15.6818,15.1348,21.8156,1.53931,1.14417,1.05682,268.086,438.15,262.622,23.6773,65.1856,122.8,0.0454712,0.00726318,0.029541,1.71832,7.06799,21.1214,0.876937,19.4095,67.0856,running
0.622594,0.282431,-0.690374,-37.8601,-20.6738,59.8166,28.6306,36.4885,-69.9875,0.264581,0.20358,0.164211,74.9671,57.6412,45.3089,11.0423,16.0395,1.32286,1.33936,0.753571,1.12109,180.551,152.462,134.451,38.936,60.8302,71.9088,0.175232,0.00863647,0.439697,5.85918,0.032988,0.946072,7.83397,16.2526,67.1441,walking
0.654893,0.276735,-0.660519,-25.7898,-6.98664,33.7734,35.5461,-0.946027,-78.9615,0.196659,0.188887,0.205416,55.7683,37.6884,47.6979,2.37048,8.25429,4.7195,1.1012,0.681641,1.10663,135.254,111.46,143.306,38.7314,15.931,84.8582,0.203766,0.00448608,0.331299,0.0841802,1.34549,0.786429,30.3128,0.0584624,68.5764,walking
0.760374,0.266812,-0.552778,23.8768,4.47004,-20.8516,37.0315,-2.92135,-74.847,0.193966,0.210247,0.201974,57.2092,34.2659,64.0522,2.80418,5.71953,3.4793,1.40295,0.774902,0.960571,154.609,80.2705,145.024,41.7714,11.8386,80.2105,0.452911,0.00158691,0.211121,0.0733193,3.97451,6.89607,31.5989,0,69.6288,walking
0.642529,0.168664,-0.734697,14.3435,-5.49808,-17.0535,45.2756,17.0028,-65.415,0.194389,0.237562,0.193373,52.6865,38.2277,50.4059,2.28429,3.97638,1.7712,0.962402,0.692383,1.08691,135.954,101.94,108.151,49.81,22.3034,70.038,0.226959,0.00231934,0.37323,1.55418,0.229512,3.62357,41.0991,4.99854,62.9933,walking
0.535882,-0.0246869,-0.774082,-29.3201,-0.126638,58.8662,42.6953,-6.36975,-72.2197,0.233129,0.206229,0.191208,54.5252,57.1885,56.7942,6.59578,18.1648,7.83935,0.944824,0.611145,1.21872,138.061,107.028,180.721,49.7808,30.5174,91.1722,0.0222778,0.00137329,0.428192,1.76418,2.29451,2.93893,24.6127,1.54925,63.5779,walking
0.45008,0.386128,-0.763712,31.9395,27.3526,-22.312,-33.7807,41.0699,-107.574,0.230153,0.282449,0.147877,77.4708,55.7601,40.3141,3.32424,9.91314,11.0682,0.898132,1.26236,1.10699,203.242,187.843,103.724,39.5791,56.9716,117.129,0.0289917,0.0196228,0.372253,0.906681,0.120488,0.681429,30.5174,28.062,83.2505,walking
0.615561,0.292834,-0.687373,20.2378,16.0689,-11.6094,-20.6062,19.165,-118.74,0.221981,0.226803,0.157037,70.9708,55.046,56.5034,7.82324,10.993,3.41528,1.11514,0.879669,0.995514,184.219,149.046,124.321,33.2359,37.8544,121.66,0.0516052,0.00100708,0.321503,1.26332,0.789512,2.50357,12.6863,6.40164,112.452,walking
0.775273,0.499489,-0.356277,1.44494,-0.162162,-0.548345,28.2604,-3.44308,-98.5287,0.0304941,0.0370976,0.020014,8.81282,4.43682,5.67284,0.295894,0.519114,0.574557,0.853912,0.58609,0.404327,20.7933,10.883,10.5536,29.0558,4.88161,99.4446,0.725677,0.397552,0.320648,0.27668,0.334512,0.648572,27.7697,2.51388,97.4861,standing
0.806242,0.489436,-0.313005,26.3766,22.0538,-7.84373,29.1533,-4.78683,-93.9925,0.0701523,0.0389152,0.0912661,41.5779,32.1818,17.9497,1.84592,1.06781,6.75192,1.00528,0.562592,0.402435,148.274,86.7455,58.2586,34.259,7.3955,98.4215,0.697205,0.388184,0.0830688,1.19332,0.172988,0.401429,27.6235,2.66004,73.5457,standing
0.885533,0.321944,-0.245592,110.248,37.5461,-42.016,16.9373,39.6978,-62.065,0.210149,0.159234,0.170235,53.6309,55.5295,48.8227,12.9685,21.9924,12.0284,1.32092,0.61322,0.597534,232.607,176.293,148.559,34.4344,64.3087,83.192,0.535919,0.0116577,0.00650024,1.26332,0.592988,2.88643,0.438468,0.350775,46.8284,standing
0.841824,0.278692,-0.438843,-19.9464,-0.162684,14.8145,-3.43777,20.624,-119.487,0.175265,0.168366,0.181169,49.3378,35.6783,55.3462,2.7985,7.72132,0.610528,1.33276,0.672638,0.779205,93.8842,88.4295,143.324,8.91552,29.8451,120.9,0.564545,0.0039978,0.128601,0.836681,3.71201,1.64607,0.438468,7.04472,118.094,walking
0.8048,0.30157,-0.481301,-25.1577,-7.94862,-0.761013,2.09225,63.0579,-78.6701,0.201451,0.243729,0.222384,52.9563,56.4561,50.004,2.97107,1.9485,9.47503,1.27039,0.693756,0.912476,128.856,136.152,131.161,8.44782,65.4195,95.0307,0.49234,0.0661926,0.0679321,0.12582,1.22299,0.701072,0.292312,58.4332,67.9041,walking
0.737996,0.451932,-0.507847,-22.0241,-23.9797,16.2665,-2.00721,62.6708,-70.7466,0.244383,0.177695,0.194936,49.1669,65.6399,67.8851,5.73942,2.37333,2.69246,1.16449,0.860413,0.841614,144.203,185.73,149.134,15.8141,64.601,74.5104,0.294403,0.01651,0.052063,2.90168,0.509512,6.03857,0.935399,54.7208,64.6595,walking
0.832496,0.513729,-0.122644,33.2425,30.2863,-21.6253,19.639,25.9874,-46.5618,0.175926,0.136778,0.127076,36.6665,61.8956,39.4174,7.29759,11.3833,6.51931,1.31866,0.674072,0.4487,150.077,256.198,117.566,33.7913,37.9421,64.1041,0.507111,0.162598,0.0249939,0.57418,0.352012,0.263572,12.394,4.79392,41.8591,standing
0.741138,0.659508,-0.114168,6.4526,2.52276,-3.2704,10.7819,40.5393,-43.6077,0.0264949,0.0199487,0.0140188,5.2435,3.48965,8.11137,1.24066,1.77922,0.523968,0.79306,0.694885,0.141907,14.9242,7.73299,19.4961,13.271,43.3791,44.8115,0.68692,0.618469,0.071228,0.29418,0.277988,0.281072,8.59398,36.8898,42.736,standing
0.782932,0.494941,-0.235745,-67.4536,-45.6882,46.5908,17.0037,24.1414,-55.3763,0.217959,0.220268,0.144672,71.733,82.1719,73.1715,9.23587,23.8992,15.5875,1.41861,0.698029,0.568451,246.193,278.69,198.536,34.3467,43.8468,89.7106,0.395325,0.0693665,0.0494385,0.0733197,0.137988,1.27857,8.30167,0.292312,42.8237,standing
0.591272,0.617637,-0.501982,0.370013,0.413747,-1.88365,-3.32439,60.661,-66.2149,0.00936344,0.007799,0.00750034,3.25408,1.74143,3.21277,0.515486,0.567347,0.432363,0.606934,0.628479,0.522369,7.44082,3.18701,11.9886,4.32622,61.6194,67.4949,0.573181,0.588928,0.487671,0.0383196,0.120488,0.103928,2.10465,59.2225,65.5656,standing
0.574593,0.63361,-0.503466,-0.127408,-1.11459,-0.419483,-4.43074,61.025,-65.9545,0.0206995,0.0207717,0.0238765,7.63991,6.03997,5.86119,0.717534,0.500576,0.896546,0.644531,0.674011,0.550446,13.2617,12.567,13.6861,6.16779,61.8825,67.4657,0.527283,0.589294,0.440918,2.00918,0.155488,0.193572,3.09851,59.924,64.4841,standing
0.579831,0.639246,-0.496212,-0.755818,-0.693524,0.9715,-3.16406,60.397,-64.5638,0.0266771,0.0256224,0.0257673,6.91958,8.75053,6.55433,0.71551,0.744708,0.562617,0.62674,0.705902,0.567932,18.2558,34.442,15.0161,4.56007,61.6194,65.5072,0.499542,0.558136,0.449677,0.51082,0.102988,0.263572,2.07542,58.6086,63.4025,standing
0.598304,0.632004,-0.474165,0.629867,0.159204,2.47968,-3.07814,60.2252,-64.4159,0.0274373,0.0226813,0.0257342,8.00192,6.72282,5.07841,0.625222,0.541363,0.67271,0.654022,0.67218,0.537689,16.4117,18.688,11.2339,4.38468,61.2102,66.0918,0.553955,0.572021,0.410522,0.41668,0.015488,0.0339284,1.84157,58.9594,63.2856,standing
0.614085,0.617357,-0.471824,0.555096,-1.62315,-1.2388,-2.09933,59.8797,-64.5514,0.0269711,0.0255229,0.0286093,8.96163,5.4555,4.84392,0.476608,0.462861,0.616797,0.680176,0.670929,0.549347,19.8067,13.4205,9.29143,3.06928,60.7425,65.741,0.553619,0.546539,0.410767,0.54582,0.505488,0.243928,0.73078,58.9301,63.1979,standing
0.592059,0.634557,-0.487374,2.0426,-0.984129,0.0254351,-3.75754,60.7744,-65.392,0.0395233,0.0303963,0.0460363,13.1097,8.92457,8.60574,0.804405,0.425335,0.590924,0.698578,0.68866,0.584778,26.0017,19.0945,17.7964,5.40778,61.4733,66.3256,0.50827,0.56897,0.401764,0.46918,0.247012,0.488929,2.39696,59.6609,64.1333,standing
0.599127,0.629064,-0.487342,-0.644447,-0.38966,-1.02349,-3.07902,60.2145,-65.1024,0.0292946,0.0311741,0.0328107,11.2384,7.49263,5.0721,0.392552,0.790275,0.578662,0.65451,0.680084,0.579651,25.8792,18.268,9.97607,4.06314,61.6194,66.3256,0.538757,0.558716,0.428894,0.58082,0.072012,0.0360716,2.30927,57.7024,64.221,standing
0.603821,0.616095,-0.48141,2.94624,-0.336629,0.917942,-2.42619,60.343,-65.3867,0.0299478,0.0326239,0.0378468,12.115,8.14077,5.61994,0.580045,0.645286,0.562029,0.691711,0.687683,0.56134,21.6792,15.888,10.5514,4.09237,61.2686,66.3841,0.544495,0.54953,0.428131,0.889181,0.120488,0.0535717,1.46156,58.2286,64.1333,standing
0.766508,0.553588,-0.306651,0.389107,-0.750268,1.30558,8.82606,50.0952,-54.2168,0.0338251,0.0223166,0.0164259,6.63317,2.78062,10.5187,0.487379,0.552378,0.460331,0.833496,0.601501,0.339691,12.1417,5.25201,22.9414,9.79246,50.8916,55.1593,0.705292,0.509735,0.27298,1.08168,0.505488,2.20607,7.83397,48.9331,53.1131,standing
0.772226,0.550296,-0.305701,0.484562,-1.15277,1.00649,9.50369,49.4264,-54.0831,0.03536,0.0310422,0.0141716,7.86367,3.09699,10.6666,0.490229,0.562174,0.334718,0.831268,0.621887,0.335114,19.4042,8.08702,23.8514,10.4648,50.3946,55.0716,0.688507,0.494049,0.276428,0.0666803,0.015488,0.576428,8.7109,48.4069,53.3762,standing
0.77014,0.545874,-0.309085,1.47888,0.455641,-0.815632,9.47711,49.7489,-54.5277,0.0445225,0.0291144,0.0214018,9.01934,3.58899,13.5296,0.440835,0.596691,0.454448,0.87149,0.612762,0.351654,16.6808,7.56201,24.2386,10.4648,50.6869,55.2762,0.700195,0.504425,0.265594,1.44918,0.085488,0.946072,8.7109,48.4654,53.3762,standing
0.780041,0.536513,-0.314307,-0.370282,-0.574738,-0.605636,9.42485,50.0368,-54.9653,0.0560842,0.0348069,0.0240231,9.70825,4.44575,14.9426,0.486693,0.856745,0.332337,0.898926,0.634705,0.371857,18.4483,9.44799,24.0964,10.2894,51.1254,55.7147,0.659698,0.474182,0.261932,0.27668,0.032988,0.00107162,8.38936,47.91,54.3408,standing
0.765925,0.548232,-0.318551,-3.18725,-4.64587,1.38141,9.79245,49.3636,-54.3621,0.0465708,0.03466,0.020767,10.2245,3.84439,12.8082,0.750096,0.73912,0.591724,0.894165,0.620239,0.376068,27.4958,13.652,24.1161,11.4586,50.6869,55.4516,0.68927,0.474884,0.283051,0.27668,0.072012,0.803929,8.50628,47.6177,53.0547,standing
0.772217,0.530528,-0.323421,-1.49135,-3.26549,6.91885,14.6829,44.877,-52.9457,0.032552,0.0434275,0.0154832,7.98843,5.52339,8.41023,1.91682,1.67925,0.338786,0.829407,0.604797,0.355804,23.6458,16.627,25.1814,17.7726,48.173,53.727,0.710815,0.439087,0.29425,0.0141803,0.050488,0.856429,11.8679,41.8883,52.3239,standing
0.830827,0.40634,-0.351814,12.1221,1.78511,5.54855,17.3146,44.4633,-54.9166,0.0289295,0.0605653,0.0223993,18.7113,7.04747,8.32521,0.83394,0.984192,1.61219,0.878052,0.47934,0.409821,80.9517,27.3155,31.5864,18.8541,46.1269,58.3163,0.735016,0.258118,0.282349,0.42332,0.155488,0.173928,15.7849,42.356,53.0839,standing
0.883969,0.23853,-0.377455,-0.411118,0.725566,0.993248,18.4219,45.9426,-58.4128,0.0203838,0.0201915,0.0189746,10.2841,4.83408,3.90438,0.36994,0.857878,0.824122,0.934692,0.268158,0.413086,24.5842,12.3745,7.78643,19.2341,47.3838,59.6609,0.851349,0.201965,0.348633,0.73832,0.0720121,0.00107162,17.7433,43.2622,57.0009,standing
0.897642,0.2317,-0.353923,-3.93392,-0.0401922,0.798624,19.3387,43.3658,-56.131,0.0245684,0.0285573,0.0151744,8.45473,4.27584,7.75403,0.529307,1.0056,0.747791,0.95163,0.301727,0.383179,28.8258,10.047,21.5261,20.1695,45.3376,57.3809,0.847687,0.185974,0.30127,0.30082,0.015488,0.123572,18.0357,41.4206,54.4578,standing
0.890704,0.249382,-0.271163,-15.0777,-3.69504,19.8577,21.6293,30.1728,-51.9093,0.23299,0.123834,0.182893,59.2166,68.0357,52.8808,3.66859,12.0954,3.41387,1.56787,0.664063,0.503113,167.391,241.901,169.434,29.9328,42.736,56.7963,0.468445,0.00198364,0.00616455,0.0666803,0.750488,0.138928,17.7726,12.131,46.3899,standing
0.904805,-0.0435664,-0.258385,-41.0116,8.22247,49.4003,20.1731,3.7726,-52.4027,0.243836,0.42699,0.19653,115.511,77.8154,64.2022,7.65339,14.1895,9.43692,1.41605,1.2616,0.64151,403.868,201.34,204.626,27.4189,26.3958,80.5028,0.450256,0.0171814,0.0241089,0.714181,1.06951,4.93607,2.7185,0.584624,42.473,walking
0.812179,-0.196136,-0.38936,1.54038,7.31091,11.0891,4.2527,-23.6162,-90.4113,0.275417,0.33732,0.21614,81.0881,69.9353,67.5105,2.94027,1.82206,4.44947,1.35931,0.998627,0.920776,171.094,171.971,150.236,7.92166,28.4127,98.3046,0.281738,0.0105591,0.0343018,4.11582,1.36701,5.84607,0.0876937,20.5788,80.5028,walking
0.79632,0.424387,-0.419284,-1.59422,-1.86656,-2.17904,1.47839,62.879,-69.2275,0.0596452,0.0463554,0.0236074,10.7989,5.95345,13.3779,0.63077,0.534969,0.833649,0.936951,0.497314,0.464325,20.6008,17.467,25.0436,2.7185,63.6364,71.0903,0.675842,0.345581,0.387726,1.18668,0.172988,0.103928,0.0876937,61.064,67.7287,walking
0.810078,0.412748,-0.394046,0.190783,-0.592233,0.0869375,1.54217,62.7993,-69.8104,0.0749917,0.0605054,0.0440311,25.1694,20.0094,16.1749,0.883351,0.81119,1.95323,0.963013,0.508087,0.477905,62.8042,63.733,30.6414,3.24467,64.1625,73.7211,0.67688,0.296967,0.283966,1.01168,0.995488,0.103928,0.23385,61.0056,66.9395,walking
0.789205,0.466453,-0.380084,-0.438162,0.633824,0.835205,0.686491,62.1606,-66.5551,0.0587738,0.0435792,0.0241549,9.69413,5.57729,10.5208,0.493932,0.567641,0.617166,0.955322,0.56781,0.433258,18.6692,12.283,18.3214,1.7831,63.1394,68.0795,0.667786,0.379547,0.337921,0.50418,0.697988,0.103928,0,60.4794,65.4487,walking
0.76355,0.499422,-0.382921,-4.43876,-4.11345,-3.77313,0.651945,61.8409,-64.8038,0.0523358,0.0514621,0.0271942,13.1556,8.68091,15.2254,1.62422,0.744632,1.04253,0.911469,0.599854,0.428162,25.5883,28.8945,27.2136,3.33236,62.8764,66.6764,0.649902,0.395874,0.328369,0.0908197,0.505488,1.48857,0.146156,59.9532,61.9702,walking
0.744437,0.541692,-0.381894,0.591693,-1.78595,3.08793,0.502246,61.4378,-62.5318,0.0641703,0.0470763,0.0384885,13.4912,4.54766,15.0306,0.834466,0.579188,0.630721,0.895752,0.636169,0.473297,26.0542,14.3305,28.2264,1.7831,62.4963,63.4902,0.616577,0.449799,0.309113,1.60668,0.124512,0.873929,0,60.0409,61.3856,walking
0.740641,0.526006,-0.388167,-0.0409582,-0.066707,-1.312,1.24897,60.979,-62.5362,0.0624816,0.0489385,0.0403214,13.7157,3.84241,17.4527,1.54264,0.498272,1.00449,0.904938,0.611511,0.489197,28.0558,12.917,34.8064,3.24467,61.6486,64.221,0.61377,0.408478,0.311005,1.86918,0.120488,0.0339284,0.321543,59.8363,60.4794,walking
0.728022,0.566468,-0.374288,0.722145,-0.161631,-0.476235,-1.45182,61.3625,-61.9702,0.0425906,0.0383496,0.026497,12.25,5.28181,12.7617,0.869692,0.571892,0.750035,0.82605,0.630493,0.422974,24.1358,10.2745,25.8814,3.44928,62.0871,63.0517,0.652283,0.491455,0.321167,1.25668,0.072012,0.0164284,0.0584624,59.7194,60.4794,walking
0.716814,0.580234,-0.36398,-0.667252,-0.879132,-0.494263,-1.68124,61.258,-61.4485,0.03769,0.0387877,0.0253372,10.6682,4.05891,10.014,0.54564,0.566395,0.752519,0.795685,0.655304,0.423981,26.6142,11.1805,19.6864,2.8062,62.4087,62.8179,0.625061,0.509338,0.309753,0.0383197,0.00201201,0.558928,0.496931,60.0117,59.7486,walking
0.732306,0.546965,-0.382174,-36.2177,-30.9001,32.7621,7.77816,53.2637,-57.1497,0.04809,0.0618424,0.0546805,36.5765,42.6127,35.8634,10.5206,10.243,3.20703,0.813416,0.68338,0.569275,105.353,132.53,108.114,30.5466,61.5902,61.6486,0.626007,0.383057,0.314484,2.26082,0.212012,0.593928,0.0292312,27.0681,51.3593,walking
0.765818,0.594616,-0.208539,12.0489,18.1381,-12.4484,-5.67706,59.4749,-64.3813,0.0489035,0.0620372,0.0564095,10.4679,12.4447,11.6695,4.83418,1.39901,2.46875,0.866821,0.707153,0.332367,32.0567,51.1505,34.7036,13.5048,61.5609,68.7811,0.672699,0.464294,0.129395,0.68582,0.947012,0.368572,0.175387,56.0947,60.9179,standing
0.648102,0.745033,-0.126866,2.04684,3.40731,-4.74782,-17.8532,60.0684,-68.6624,0.0285965,0.0277246,0.0158129,5.78775,5.22545,9.18387,1.35222,0.636042,0.551287,0.734039,0.824341,0.163513,13.3317,12.9305,30.7311,19.1757,61.2979,69.7749,0.590729,0.661591,0.0913391,0.17832,0.212012,0.366428,13.9433,58.6671,67.4949,standing
0.699332,0.681083,-0.191591,-15.5926,-27.6987,12.391,-6.0048,56.2099,-58.6794,0.0588091,0.0532035,0.0494554,22.6976,36.9392,19.1798,7.07884,2.42423,5.38075,0.817139,0.781372,0.264099,61.6733,141.472,55.1064,18.8541,60.8594,69.6872,0.548431,0.60141,0.0569153,0.16082,0.155488,0.858572,0.0876937,53.2593,53.9608,standing
0.715266,0.639787,-0.256225,-1.38953,-3.7889,4.50172,1.89029,53.5941,-54.4569,0.0380323,0.0362084,0.0182882,9.17067,4.04601,12.0361,1.44023,0.834764,0.537473,0.791473,0.70929,0.298798,20.6883,14.2995,28.7514,4.5893,54.867,55.6562,0.642456,0.562988,0.221741,0.42332,1.18799,0.0864284,0.0584624,51.1839,53.5516,standing
0.741208,0.617322,-0.267022,-3.34209,-4.85216,-3.10336,3.48914,52.8456,-54.0521,0.0480026,0.0389376,0.0405476,19.3402,20.4525,14.512,1.24694,0.994285,0.831082,0.834167,0.693512,0.368683,56.2658,70.4745,36.1561,5.057,55.0424,55.8024,0.662201,0.544373,0.174438,0.26582,0.492012,0.103928,0.760012,51.1254,51.9146,standing
0.749207,0.578267,-0.241523,-12.9475,-11.964,14.841,14.1461,41.7076,-49.3556,0.129601,0.0822272,0.11296,24.3981,26.6205,23.9701,4.40959,5.23644,1.50005,1.00937,0.736908,0.450867,70.8783,88.027,74.549,19.2926,50.95,52.3823,0.492706,0.417572,0.00820923,0.44082,1.48549,1.31357,5.11546,35.2528,46.273,standing
0.74086,0.594077,-0.281675,1.58972,-0.553017,-3.74661,23.3327,32.7221,-51.7942,0.107584,0.0705668,0.0339383,40.8391,46.0186,17.0163,3.51542,3.4479,2.18494,1.10242,0.704498,0.360352,96.4109,135.295,45.3064,27.9158,38.7606,55.247,0.524139,0.404633,0.216217,0.854181,0.247012,0.508572,17.451,28.4712,48.2023,standing
